Klasse_ID;Parent_ID;Klassenbezeichnung;Hierarchieebene;Klassifikationssystem_ID
AAA924c002;AAA910h002;Spannhülsensortiment;3;pc-7.0
AAA925c002;AAA910h002;Spanplattenschraubensortiment;3;pc-7.0
AAA926c002;AAA910h002;Splintsortiment;3;pc-7.0
AAA927c002;AAA910h002;Stahlnägelsortiment;3;pc-7.0
AAA929c002;AAA910h002;Stockschraubensortiment;3;pc-7.0
AAA930c002;AAA910h002;Yachtsortiment;3;pc-7.0
EAA918c002;AAA443h002;Spiegelklammer;2;pc-7.0
EAB157h002;AAA443h002;Stahlseile und Zubehör;2;pc-7.0
EAB181c026;EAB157h002;Drahtseilklemme;3;pc-7.0
EAB158c014;EAB157h002;Kausche;3;pc-7.0
EAC444c030;EAB157h002;Spannschloss;3;pc-7.0
AAA469h002;AAA443h002;Stift, Nagel, Haken;2;pc-7.0
AAA713c002;AAA469h002;Ankernagel;3;pc-7.0
EAE119c001;AAA469h002;Astlochdübel;3;pc-7.0
AAA629c003;AAA469h002;Blindniet;3;pc-7.0
AAA715c002;AAA469h002;Dachpappenstift;3;pc-7.0
AAA716c003;AAA469h002;Deckenhaken;3;pc-7.0
EAA979c004;AAA469h002;Decknagel;3;pc-7.0
EAB511c012;AAA469h002;Doppelkopfstift;3;pc-7.0
AAA122c003;AAA469h002;Drahtstift;3;pc-7.0
AAA717c002;AAA469h002;Federstecker;3;pc-7.0
AAA718c002;AAA469h002;Fleischerhaken;3;pc-7.0
EAD248c001;AAA469h002;Hakennagel;3;pc-7.0
AAA719c002;AAA469h002;Halbrundkerbnagel;3;pc-7.0
AAA720c003;AAA469h002;Halbrundniet;3;pc-7.0
EAB535c018;AAA469h002;Heftklammer;3;pc-7.0
AAA455h002;AAA469h002;Holzverbinder;3;pc-7.0
AAA633c002;AAA455h002;Balkenanker;4;pc-7.0
AAA123c002;AAA455h002;Balkenschuh;4;pc-7.0
AAA634c002;AAA455h002;Balkenträger;4;pc-7.0
AAA635c002;AAA455h002;Bauklammer;4;pc-7.0
AAA636c002;AAA455h002;Betonanker;4;pc-7.0
AAA637c002;AAA455h002;Betonwinkel;4;pc-7.0
EAC256c002;AAA455h002;Direktabhänger;4;pc-7.0
EAC840c001;AAA455h002;Dübelsetzer-Set;4;pc-7.0
AAA638c002;AAA455h002;Einpressdübel;4;pc-7.0
EAC841c001;AAA455h002;Flachdübel;4;pc-7.0
AAA639c002;AAA455h002;Fußpfettenanker;4;pc-7.0
AAA640c003;AAA455h002;Gerberverbinder;4;pc-7.0
AAA641c002;AAA455h002;Gerüstklammer;4;pc-7.0
AAA642c002;AAA455h002;He-Anker;4;pc-7.0
AAA643c003;AAA455h002;Knagge;4;pc-7.0
EAC009c035;AAA455h002;Konusplättchen;4;pc-7.0
EAC034c020;AAA455h002;Korpusverbinder;4;pc-7.0
EAC257c002;AAA455h002;Längsverbinder;4;pc-7.0
AAA645c002;AAA455h002;Lochplatte;4;pc-7.0
AAA646c002;AAA455h002;Lochplattenwinkel;4;pc-7.0
EAB236c005;AAA455h002;Pfostenlasche;4;pc-7.0
AAA647c002;AAA455h002;Pfostenträger;4;pc-7.0
EAB253c008;AAA455h002;Profilanker;4;pc-7.0
EAB254c005;AAA455h002;Profilbrettkralle;4;pc-7.0
EAC011c006;AAA455h002;Riffeldübel (Holz);4;pc-7.0
EAC012c005;AAA455h002;Riffeldübelstab (Holz);4;pc-7.0
AAA648c002;AAA455h002;Ringkeildübel;4;pc-7.0
AAA649c002;AAA455h002;Rispenbandabroller;4;pc-7.0
EAC013c005;AAA455h002;Rundstab (Holz);4;pc-7.0
EAA917c002;AAA455h002;Sparrenfußverbinder;4;pc-7.0
AAA651c002;AAA455h002;Sparrenhalter;4;pc-7.0
AAA652c002;AAA455h002;Sparrenpfettenanker;4;pc-7.0
AAA653c002;AAA455h002;Stabdübel;4;pc-7.0
EAA924c003;AAA455h002;Stützenfuß;4;pc-7.0
AAA654c002;AAA455h002;Stützenschuh;4;pc-7.0
AAA124c003;AAA455h002;Windrispenband;4;pc-7.0
AAA655c002;AAA455h002;Winkelverbinder;4;pc-7.0
EAD253c001;AAA469h002;Kabelbügel;3;pc-7.0
EAB540c005;AAA469h002;Kabelklammer;3;pc-7.0
EAB524c013;AAA469h002;Karabinerhaken;3;pc-7.0
AAA434c002;AAA469h002;Kegelkerbstift;3;pc-7.0
AAA433c003;AAA469h002;Kegelstift;3;pc-7.0
EAC842h001;AAA469h002;Klammer/Stift für Tacker;3;pc-7.0
EAB538c009;EAC842h001;Feindrahtklammer;4;pc-7.0
EAB539c007;EAC842h001;Flachdrahtklammer;4;pc-7.0
EAC843c001;EAC842h001;Schmalrückenklammer;4;pc-7.0
EAC845c001;EAC842h001;Tackernagel;4;pc-7.0
EAC844c001;EAC842h001;Tackerstift;4;pc-7.0
AAA438c003;AAA469h002;Knebelkerbstift;3;pc-7.0
AAA431c002;AAA469h002;Krippenring;3;pc-7.0
EAB102c007;AAA469h002;Leichtbauplattenstift;3;pc-7.0
EAD341c001;AAA469h002;Nagel für Nagler;3;pc-7.0
EAD340c001;AAA469h002;Nagelscheibe;3;pc-7.0
AAA435c003;AAA469h002;Passkerbstift;3;pc-7.0
EAB657c002;AAA469h002;Putzhaken;3;pc-7.0
AAA430c003;AAA469h002;Ring (geschweißt);3;pc-7.0
AAA727c002;AAA469h002;Rinneisenstift;3;pc-7.0
AAA728c002;AAA469h002;Rundhaken;3;pc-7.0
AAA729c003;AAA469h002;Schäkel;3;pc-7.0
AAA735c003;AAA469h002;Schaukelhaken;3;pc-7.0
AAA730c002;AAA469h002;Schraubhaken;3;pc-7.0
AAA731c002;AAA469h002;Schraubnagel;3;pc-7.0
EAD330c001;AAA469h002;Schraubniete;3;pc-7.0
EAD327c001;AAA469h002;Schwerlasthaken;3;pc-7.0
AAA732c002;AAA469h002;Senkkerbnagel;3;pc-7.0
AAA733c003;AAA469h002;Senkniet;3;pc-7.0
AAA734c002;AAA469h002;S-Haken;3;pc-7.0
EAA680c008;AAA469h002;Sockelleistenstift;3;pc-7.0
AAA736c003;AAA469h002;Spannstift;3;pc-7.0
AAA737c002;AAA469h002;Sparrennagel;3;pc-7.0
EAC154c002;AAA469h002;Spezialnagel für Krallen;3;pc-7.0
AAA738c003;AAA469h002;Spiralspannstift;3;pc-7.0
EAA921c002;AAA469h002;Stahlhaken;3;pc-7.0
EAB537c007;AAA469h002;Stauchkopfnagel;3;pc-7.0
AAA437c002;AAA469h002;Steckkerbstift;3;pc-7.0
EAB536c005;AAA469h002;Streifennagel;3;pc-7.0
AAA739c002;AAA469h002;Sturmhaken;3;pc-7.0
EAC036c012;AAA469h002;Verbindungswinkel;3;pc-7.0
EAC057c008;AAA469h002;Wandhaken;3;pc-7.0
AAA740c002;AAA469h002;Winkelhaken;3;pc-7.0
AAA436c003;AAA469h002;Zylinderkerbstift;3;pc-7.0
AAA038c003;AAA469h002;Zylinderstift;3;pc-7.0
EAD179c001;AAA443h002;Universal-Montageset;2;pc-7.0
EAB034h002;;Packmittel;1;pc-7.0
EAC098c003;EAB034h002;Abroller für Stretchfolie;2;pc-7.0
EAF142c001;EAB034h002;Becher;2;pc-7.0
EAA945c010;EAB034h002;Beschriftungstasche;2;pc-7.0
EAF150c001;EAB034h002;Dose (Packmittel);2;pc-7.0
EAF143c001;EAB034h002;Eimer (Packmittel);2;pc-7.0
EAF149c001;EAB034h002;Fass (Packmittel);2;pc-7.0
EAA884h003;EAB034h002;Folienverpackung;2;pc-7.0
EAF147c001;EAA884h003;Flachfolie;3;pc-7.0
EAC067c011;EAA884h003;Polybeutel;3;pc-7.0
EAE120c001;EAA884h003;Schlauchfolie;3;pc-7.0
EAA885c008;EAA884h003;Schrumpfschlauch;3;pc-7.0
EAA886c014;EAA884h003;Stretchfolie;3;pc-7.0
EAC247c002;EAB034h002;Gitterbox;2;pc-7.0
EAF144c001;EAB034h002;Kanister;2;pc-7.0
EAF151c001;EAB034h002;Karton;2;pc-7.0
EAF145c001;EAB034h002;Kiste;2;pc-7.0
EAB525h002;EAB034h002;Packhilfsmittel;2;pc-7.0
EAB247c006;EAB525h002;Bleiplombe;3;pc-7.0
EAC048c003;EAB525h002;Etikettenschutzfolie;3;pc-7.0
EAE121c001;EAB525h002;Folienschweißgerät;3;pc-7.0
EAF148c001;EAB525h002;Formteil (Packmittel);3;pc-7.0
EAB526c009;EAB525h002;Klebebandabroller;3;pc-7.0
EAB527c011;EAB525h002;Messer für Klebebandabroller;3;pc-7.0
EAB212c013;EAB525h002;Packdecke;3;pc-7.0
EAB246c002;EAB525h002;Plombendraht;3;pc-7.0
EAE122c001;EAB525h002;Schrumpfpistole für Folienverpackung;3;pc-7.0
EAA661c003;EAB525h002;Stapelecke;3;pc-7.0
EAE123c001;EAB525h002;Umreifungsgerät;3;pc-7.0
EAE124c001;EAB525h002;Umreifungsgerät (Akku);3;pc-7.0
EAE125c001;EAB525h002;Umreifungs-Set;3;pc-7.0
EAC049c017;EAB525h002;Verpackungsband (Warnband);3;pc-7.0
EAC050c018;EAB525h002;Verpackungsbandeisen;3;pc-7.0
EAE126c001;EAB525h002;Verpackungskunststoffband;3;pc-7.0
EAC051c012;EAB525h002;Verschlusshülse für Verpackungsbandeisen;3;pc-7.0
EAF152c001;EAB525h002;Wellpappe;3;pc-7.0
EAB035h003;EAB034h002;Paletten und Zubehör;2;pc-7.0
EAB215c013;EAB035h003;Auffangwanne für Palette;3;pc-7.0
EAB330c002;EAB035h003;Aufsetzrahmen;3;pc-7.0
EAB036c014;EAB035h003;Aufsetzrahmenteiler;3;pc-7.0
EAB216c004;EAB035h003;Befestigungswinkel für Palettenauffangwanne;3;pc-7.0
EAB899c014;EAB035h003;Gitteraufsetzrahmen;3;pc-7.0
EAB213c021;EAB035h003;Gitterboxpalette;3;pc-7.0
EAB214c015;EAB035h003;Palette (Holz);3;pc-7.0
EAF146c001;EAB034h002;Schachtel;2;pc-7.0
AAC179h002;;Reinigungstechnik;1;pc-7.0
AAC180h002;AAC179h002;Reinigungsgerät;2;pc-7.0
EAE127c001;AAC180h002;Biologischer Teilereiniger;3;pc-7.0
AAC191h002;AAC180h002;Bodenreinigungsgerät;3;pc-7.0
AAC213c002;AAC191h002;Aufsitz-Scheuersaugmaschine;4;pc-7.0
EAE128c001;AAC191h002;Auslaufkamm für Bodenreinigungsgerät;4;pc-7.0
EAE129c001;AAC191h002;Batterie für Bodenreinigungsgerät;4;pc-7.0
AAC214c002;AAC191h002;Bohnergerät (elektrisch);4;pc-7.0
EAE130c001;AAC191h002;Bürste für Bodenreinigungsgerät;4;pc-7.0
EAE131c001;AAC191h002;Bürstenkopf für Bodenreinigungsgerät;4;pc-7.0
EAE132c001;AAC191h002;Diamantpad für Bodenreinigungsgerät;4;pc-7.0
EAE133c001;AAC191h002;Einlaufkamm für Bodenreinigungsgerät;4;pc-7.0
AAC209c003;AAC191h002;Einscheibenmaschine;4;pc-7.0
AAC212c002;AAC191h002;Handgeführte Scheuersaugmaschine (Akku);4;pc-7.0
AAC211c002;AAC191h002;Handgeführte Scheuersaugmaschine (elektrisch);4;pc-7.0
EAE134c001;AAC191h002;Pad-Treibteller;4;pc-7.0
EAE135c001;AAC191h002;Padwalzen-Welle;4;pc-7.0
EAE136c001;AAC191h002;Reinigungspad für Bodenreinigungsgerät;4;pc-7.0
AAC215c002;AAC191h002;Rolltreppenreinigungsgerät (elektrisch);4;pc-7.0
EAE137c001;AAC191h002;Saugbalken für Bodenreinigungsgerät;4;pc-7.0
EAE138c001;AAC191h002;Sauglippen für Saugbalken;4;pc-7.0
AAC210c002;AAC191h002;Scheuermaschine;4;pc-7.0
AAC216c002;AAC191h002;Treppenreinigungsgerät (elektrisch);4;pc-7.0
EAE139c001;AAC191h002;Walzenpad;4;pc-7.0
AAC194c003;AAC180h002;Dampfreiniger (elektrisch);3;pc-7.0
AAC195c003;AAC180h002;Fensterreiniger (Akku);3;pc-7.0
AAC181h002;AAC180h002;Hochdruckreiniger;3;pc-7.0
AAC202c002;AAC181h002;Flächenreiniger;4;pc-7.0
EAE140c001;AAC181h002;Hochdruckdüse;4;pc-7.0
EAE141c001;AAC181h002;Hochdruckpistole;4;pc-7.0
AAC198c002;AAC181h002;Hochdruckreiniger mit Elektroantrieb (beheizt);4;pc-7.0
AAC200c002;AAC181h002;Hochdruckreiniger mit Elektroantrieb (unbeheizt);4;pc-7.0
AAC182c003;AAC181h002;Hochdruckreiniger mit Verbrennungsmotorantrieb (beheizt);4;pc-7.0
AAC199c004;AAC181h002;Hochdruckreiniger mit Verbrennungsmotorantrieb (unbeheizt);4;pc-7.0
EAE142c001;AAC181h002;Hochdruckschlauch;4;pc-7.0
EAE143c001;AAC181h002;Hochdruckstrahlrohr;4;pc-7.0
AAC201c002;AAC181h002;SB-Hochdruckreiniger;4;pc-7.0
AAC203c002;AAC181h002;Strahlsystem;4;pc-7.0
EAC846c001;AAC181h002;Systemzubehör für Hochdruckreiniger;4;pc-7.0
AAC204c002;AAC181h002;Tankreinigungskopf;4;pc-7.0
AAC193h002;AAC180h002;Kehrbesen;3;pc-7.0
AAC226c002;AAC193h002;Kehrbesen (Akku);4;pc-7.0
AAC190h002;AAC180h002;Kehrmaschine;3;pc-7.0
AAC207c002;AAC190h002;Aufsitzkehrsaugmaschine;4;pc-7.0
EAE144c001;AAC190h002;Filter für Kehrmaschine;4;pc-7.0
AAC205c002;AAC190h002;Handgeführte Kehrmaschine;4;pc-7.0
AAC206c002;AAC190h002;Handgeführte Kehrsaugmaschine;4;pc-7.0
EAE145c001;AAC190h002;Kehrwalze für Kehrmaschine;4;pc-7.0
EAE146c001;AAC190h002;Seitenbesen für Kehrmaschine;4;pc-7.0
AAC208c002;AAC190h002;Saugkehrmaschine;4;pc-7.0
EAE147c001;AAC190h002;Systemzubehör für Kehrmaschine;4;pc-7.0
AAC197c002;AAC180h002;Reinigungsvorsprühgerät;3;pc-7.0
EAC121h003;AAC180h002;Rohrreinigungsgerät/-maschine;3;pc-7.0
EAF031c001;EAC121h003;Druckminderer für Rohrreinigungsgerät/-maschine;4;pc-7.0
EAC122c011;EAC121h003;Hand- und Elektrorohrreinigungsgerät;4;pc-7.0
EAF035c001;EAC121h003;Entkalkungspumpe;4;pc-7.0
EAF030c001;EAC121h003;Rohrreinigungsbohrer;4;pc-7.0
EAC123c025;EAC121h003;Rohrreinigungsmaschine;4;pc-7.0
EAC125c011;EAC121h003;Rohrreinigungswelle;4;pc-7.0
EAC126c002;EAC121h003;Rohrreinigungswerkzeug-Set;4;pc-7.0
EAC124c010;EAC121h003;Verlängerung für Rohrreinigungswelle;4;pc-7.0
AAC196h002;AAC180h002;Sprühextraktionsgerät;3;pc-7.0
AAC228c002;AAC196h002;Profi-Bürstenwaschkopf;4;pc-7.0
AAC227c002;AAC196h002;Sprühextraktionsgerät (elektrisch);4;pc-7.0
AAC192h002;AAC180h002;Staubsauger;3;pc-7.0
AAA426c002;AAC192h002;Absaugmobil;4;pc-7.0
AAC223c002;AAC192h002;Bürstsauger (elektrisch);4;pc-7.0
EAF084c001;AAC192h002;Handstaubsauger (Akku);4;pc-7.0
EAC847c001;AAC192h002;Nass- und Trockensauger (Akku);4;pc-7.0
AAC217c002;AAC192h002;Nass- und Trockensauger (elektrisch);4;pc-7.0
AAC221c002;AAC192h002;Robotersauger;4;pc-7.0
AAC220c002;AAC192h002;Rückensauger (elektrisch);4;pc-7.0
EAD294c001;AAC192h002;Sauggerät für Zentralstaubsauganlage;4;pc-7.0
AAC224c002;AAC192h002;SB-Sauger (elektrisch);4;pc-7.0
AAC219c002;AAC192h002;Sicherheitssauger (elektrisch);4;pc-7.0
AAC222c002;AAC192h002;Trockensauger (elektrisch);4;pc-7.0
AAC218c002;AAC192h002;Wassersauger (elektrisch);4;pc-7.0
EAC112h002;AAC192h002;Zubehör für Staubsauger;4;pc-7.0
EAC848c001;EAC112h002;Adapter für Staubsauger;5;pc-7.0
EAC115c002;EAC112h002;Beutel für Staubsauger;5;pc-7.0
EAC849c001;EAC112h002;Düse für Staubsauger;5;pc-7.0
EAC114c002;EAC112h002;Filter für Staubsauger;5;pc-7.0
EAC850c001;EAC112h002;Rohr für Staubsauger;5;pc-7.0
EAC113c002;EAC112h002;Schlauch für Staubsauger;5;pc-7.0
EAC851c001;EAC112h002;Systemzubehör für Staubsauger;5;pc-7.0
EAC852c001;EAC112h002;Zubehörset für Staubsauger;5;pc-7.0
EAE148c001;AAC180h002;Systemzubehör für Biologischen Teilereiniger;3;pc-7.0
EAE007h001;AAC180h002;Trockeneisreinigung;3;pc-7.0
EAE149c001;EAE007h001;Trockeneis-Pelletizer;4;pc-7.0
EAE150c001;EAE007h001;Trockeneisstrahlgerät;4;pc-7.0
EAE151c001;EAE007h001;Systemzubehör für Trockeneisreinigung;4;pc-7.0
EAE152c001;AAC180h002;Ultraschall-Reinigungsgerät;3;pc-7.0
EAE153c001;AAC180h002;Zubehör für Reinigungsgerät;3;pc-7.0
AAA445h002;;Rohrleitungstechnik;1;pc-7.0
EAB337c002;AAA445h002;3 Wege Umschaltventil;2;pc-7.0
EAC236c002;AAA445h002;Brauchwassermischer;2;pc-7.0
EAC239c002;AAA445h002;Brunnenrohr;2;pc-7.0
EAA543h002;AAA445h002;Fluidtechnik;2;pc-7.0
EAA544h002;EAA543h002;Gummischlauch;3;pc-7.0
EAA555c005;EAA544h002;Brenngasschlauch (Gummi);4;pc-7.0
EAA550c005;EAA544h002;Chemieschlauch (Gummi);4;pc-7.0
EAA553c005;EAA544h002;Dampfschlauch (Gummi);4;pc-7.0
EAA551c005;EAA544h002;Hydraulikschlauch (Gummi);4;pc-7.0
EAA549c123;EAA544h002;Lebensmittel-/Getränkeschlauch (Gummi);4;pc-7.0
EAA554c005;EAA544h002;Luftschlauch (Gummi);4;pc-7.0
EAA552c005;EAA544h002;Mineralölschlauch (Gummi);4;pc-7.0
EAA556c005;EAA544h002;Schlauch für abrasive Medien (Gummi);4;pc-7.0
EAA557c005;EAA544h002;Vielzweckschlauch (Gummi);4;pc-7.0
EAA548c004;EAA544h002;Wasserschlauch (Gummi);4;pc-7.0
EAA545h002;EAA543h002;Kunststoffschlauch;3;pc-7.0
EAA566c004;EAA545h002;Abgasschlauch (Kunststoff);4;pc-7.0
EAA559c004;EAA545h002;Chemieschlauch (Kunststoff);4;pc-7.0
EAA565c003;EAA545h002;Holzschlauch (Kunststoff);4;pc-7.0
EAA560c004;EAA545h002;Hydraulikschlauch (Kunststoff);4;pc-7.0
EAA558c070;EAA545h002;Lebensmittelschlauch (Kunststoff);4;pc-7.0
EAA561c004;EAA545h002;Luftschlauch (Kunststoff);4;pc-7.0
EAA563c004;EAA545h002;Schlauch für abrasive Medien (Kunststoff);4;pc-7.0
EAA567c004;EAA545h002;Schlauch für landwirtschaftliche Medien (Kunststoff);4;pc-7.0
EAA564c004;EAA545h002;Vielzweckschlauch (Kunststoff);4;pc-7.0
EAA546h002;EAA543h002;Metallschlauch;3;pc-7.0
EAD361c001;EAA546h002;Vielzweckschlauch (Metall);4;pc-7.0
EAD362c001;EAA546h002;Wasserschlauch (Metall);4;pc-7.0
EAA547h003;EAA543h002;Textil/Gewebeschlauch;3;pc-7.0
EAD363c001;EAA547h003;Vielzweckschlauch (Textil/Gewebe);4;pc-7.0
EAD364c001;EAA547h003;Wasserschlauch (Textil/Gewebe);4;pc-7.0
AAC103h002;AAA445h002;Industrieschlaucharmatur;2;pc-7.0
EAC396c004;AAC103h002;Abzweigstück;3;pc-7.0
AAC114c003;AAC103h002;Gewindeübergangsstück (Schlaucharmatur);3;pc-7.0
AAC107c003;AAC103h002;Hülsenverschraubung;3;pc-7.0
EAC489c010;AAC103h002;Mehrwegeventil;3;pc-7.0
AAC108h002;AAC103h002;Schlauchbefestigung;3;pc-7.0
AAC113c002;AAC108h002;Schlauchklemme;4;pc-7.0
AAC109c002;AAC108h002;Schlauchklemmschale;4;pc-7.0
AAC111c002;AAC108h002;Schlauchpresshülse;4;pc-7.0
AAC110c002;AAC108h002;Schlauchschelle;4;pc-7.0
AAC112c003;AAC108h002;Schlauchspannband;4;pc-7.0
AAC106c002;AAC103h002;Schlauchflanschverbindung;3;pc-7.0
AAC115h002;AAC103h002;Schlauchsprühdüse;3;pc-7.0
AAC120c002;AAC115h002;Dampfpistole;4;pc-7.0
AAC116c002;AAC115h002;Spritzdüse;4;pc-7.0
AAC117c002;AAC115h002;Wasserschlauchspritzpistole;4;pc-7.0
AAC118c002;AAC115h002;Zapfpistole;4;pc-7.0
AAC105c003;AAC103h002;Schlauchverbindung;3;pc-7.0
AAC104c004;AAC103h002;Schlauchverschraubung;3;pc-7.0
AAC093h002;AAA445h002;Industrieschlauchkupplung;2;pc-7.0
AAC173c002;AAC093h002;Sandstrahlkupplung;3;pc-7.0
AAC094h002;AAC093h002;Schnellkupplung;3;pc-7.0
AAC099c003;AAC094h002;Guilleminkupplung;4;pc-7.0
AAC095c003;AAC094h002;Hebelarmkupplung;4;pc-7.0
AAC101c002;AAC094h002;Kardankupplung;4;pc-7.0
AAC102c003;AAC094h002;Klauenkupplung;4;pc-7.0
EAE154c001;AAC094h002;Luftweiche;4;pc-7.0
AAC096c002;AAC094h002;Mörtelkupplung;4;pc-7.0
AAC100c003;AAC094h002;Schnellverschlusskupplung;4;pc-7.0
AAC098c003;AAC094h002;Storzkupplung;4;pc-7.0
AAC097c002;AAC094h002;Tankwagenkupplung;4;pc-7.0
EAE155c001;AAC094h002;Wand-Schnellkupplung;4;pc-7.0
AAA662h002;AAA445h002;Rohrleitung (Eisen, Stahl);2;pc-7.0
EAD244c001;AAA662h002;Gewinderohr;3;pc-7.0
AAA708h002;AAA662h002;Rohrhalterung;3;pc-7.0
AAA709c003;AAA708h002;Rundstahlbügel;4;pc-7.0
AAA663h002;AAA662h002;Rohrleitungsformstück;3;pc-7.0
EAC271c002;AAA663h002;Fitting-Satz;4;pc-7.0
AAA664c002;AAA663h002;Verbindungsmuffe;4;pc-7.0
EAE156c001;AAA663h002;Verschlussstopfen für Rohrleitung;4;pc-7.0
EAE157c001;AAA662h002;Eisen-Rohrleitung;3;pc-7.0
EAE158c001;AAA662h002;Stahl-Rohrleitung;3;pc-7.0
AAA454h002;AAA445h002;Schlauch;2;pc-7.0
EAB965h002;AAA454h002;Gelenk- und Kühlmittelschläuche;3;pc-7.0
EAB056c007;EAB965h002;Absperrventil (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB054c008;EAB965h002;Adapter (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB061c008;EAB965h002;Doppelmuffe (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB060c007;EAB965h002;Doppelnippel (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB063c017;EAB965h002;Flachdüse (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB065c007;EAB965h002;Gelenkrohr (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB066c009;EAB965h002;Gelenkstück (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB059c012;EAB965h002;Gewindenippel (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB055c014;EAB965h002;Kugelhahn (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB073c027;EAB965h002;Kühlmittelgelenkschlauch-Set (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB058c003;EAB965h002;Reduzierstück (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB064c009;EAB965h002;Runddüse (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB053c007;EAB965h002;Trennkeil (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB062c018;EAB965h002;Winkeldüse (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB057c007;EAB965h002;Y-Abzweig (Gelenk- und Kühlmittelschlauch);4;pc-7.0
EAB366c011;AAA454h002;PVC-Schlauch;3;pc-7.0
EAC136c005;AAA454h002;Schlauchbrücke;3;pc-7.0
EAC175h002;AAA454h002;Schlauchkupplung;3;pc-7.0
EAE159c001;EAC175h002;Gartenschlauch-Schnellkupplung;4;pc-7.0
EAC177c021;EAC175h002;Gewindestück für Schlauchkupplung;4;pc-7.0
EAC176c008;EAC175h002;Schlauchstück für Schlauchkupplung;4;pc-7.0
EAA910c002;AAA454h002;Schutzschlauch für Wasserrohr;3;pc-7.0
EAA992c002;AAA445h002;Wickelstreifen für Kaltwasserrohr;2;pc-7.0
AAA444h002;;Werkzeug, Werkzeugmaschine;1;pc-7.0
AAA328h002;AAA444h002;Akkumaschine;2;pc-7.0
EAE160c002;AAA328h002;Betonverdichter (Akku);3;pc-7.0
AAC266c003;AAA328h002;Blechnibbler (Akku);3;pc-7.0
AAC267c003;AAA328h002;Blindnietgerät (Akku);3;pc-7.0
AAC268c003;AAA328h002;Blindnietmuttergerät (Akku);3;pc-7.0
EAF069c001;AAA328h002;Comboset Elektrowerkzeuge (Akku);3;pc-7.0
EAC853c002;AAA328h002;Druckluftpumpe (Akku);3;pc-7.0
EAF068c001;AAA328h002;Exzenterpolierer (Akku);3;pc-7.0
EAD235c002;AAA328h002;Exzenterschleifer (Akku);3;pc-7.0
EAF070c001;AAA328h002;Fettpresse (Akku);3;pc-7.0
AAC247h002;AAA328h002;Fräse (Akku);3;pc-7.0
AAC248c003;AAC247h002;Kantenfräse (Akku);4;pc-7.0
AAC249c003;AAC247h002;Oberfräse (Akku);4;pc-7.0
EAC854c002;AAA328h002;Gewindestangentrenner (Akku);3;pc-7.0
AAC237h002;AAA328h002;Hammer/Bohrer/Schrauber (Akku);3;pc-7.0
EAC855c002;AAC237h002;Bohr- und Meißelhammer (Akku);4;pc-7.0
AAC238c003;AAC237h002;Bohrhammer (Akku);4;pc-7.0
AAC239c003;AAC237h002;Bohrmaschine (Akku);4;pc-7.0
AAC240c003;AAC237h002;Bohrschrauber (Akku);4;pc-7.0
EAC856c002;AAC237h002;Magazinschrauber (Akku);4;pc-7.0
AAC241c003;AAC237h002;Schlagbohrschrauber (Akku);4;pc-7.0
AAC242c003;AAC237h002;Schlagschrauber (Akku);4;pc-7.0
AAC243c003;AAC237h002;Schnellbauschrauber (Akku);4;pc-7.0
AAC246c003;AAC237h002;Schrauber (Akku);4;pc-7.0
AAC244c003;AAC237h002;Winkelbohrmaschine (Akku);4;pc-7.0
AAC245c003;AAC237h002;Winkelschrauber (Akku);4;pc-7.0
EAD132c002;AAA328h002;Heißklebepistole (Akku);3;pc-7.0
AAC269c003;AAA328h002;Hobel (Akku);3;pc-7.0
EAD359c002;AAA328h002;Inspektionskamera (Akku);3;pc-7.0
AAC270c003;AAA328h002;Kartuschenpistole (Akku);3;pc-7.0
EAE161c002;AAA328h002;Laubsauger (Akku);3;pc-7.0
AAC273c003;AAA328h002;Luftpumpe (Akku);3;pc-7.0
EAF081c001;AAA328h002;Multifunktionswerkzeug (Akku);3;pc-7.0
EAE162c002;AAA328h002;Nadelentroster (Akku);3;pc-7.0
EAC857c003;AAA328h002;Nagler (Akku);3;pc-7.0
AAC272c004;AAA328h002;Oszillierer (Akku);3;pc-7.0
EAF071c001;AAA328h002;Polierer (Akku);3;pc-7.0
EAB370c003;AAA328h002;Radialpresse (Akku);3;pc-7.0
AAC250h002;AAA328h002;Säge (Akku);3;pc-7.0
EAC859c003;AAC250h002;Bandsäge (Akku);4;pc-7.0
AAC251c003;AAC250h002;Fuchsschwanz (Akku);4;pc-7.0
AAC252c004;AAC250h002;Handkreissäge (Akku);4;pc-7.0
AAC253c003;AAC250h002;Kappsäge (Akku);4;pc-7.0
AAC254c003;AAC250h002;Kettensäge (Akku);4;pc-7.0
AAC255c003;AAC250h002;Säbelsäge (Akku);4;pc-7.0
